0,1,2
X886,X886,1
X382,X886,10
X887,X887,1
X650,X887,6
X888,X888,1
X293,X888,2
X889,X889,1
X987,X889,3
X89,X89,1
X979,X89,7
X890,X890,1
X76,X890,9
X891,X891,1
X389,X891,2
X892,X892,1
X92,X892,2
X893,X893,1
X563,X893,5
X894,X894,1
X767,X894,1
X895,X895,1
X901,X895,9
X896,X896,1
X793,X896,10
X897,X897,1
X93,X897,3
X898,X898,1
X660,X898,5
X899,X899,1
X23,X899,1
X9,X9,1
X56,X9,5
X90,X90,1
X113,X90,1
X900,X900,1
X696,X900,8
X901,X901,1
X84,X901,8
X902,X902,1
X777,X902,1
X903,X903,1
X798,X903,8
X904,X904,1
X958,X904,10
X905,X905,1
X243,X905,1
X906,X906,1
X426,X906,3
X907,X907,1
X455,X907,1
X908,X908,1
X303,X908,5
X909,X909,1
X912,X909,10
X91,X91,1
X442,X91,7
X910,X910,1
X265,X910,4
X911,X911,1
X941,X911,7
X912,X912,1
X277,X912,2
X913,X913,1
X891,X913,9
X914,X914,1
X471,X914,3
X915,X915,1
X918,X915,4
X916,X916,1
X68,X916,4
X917,X917,1
X41,X917,4
X918,X918,1
X658,X918,2
X919,X919,1
X637,X919,8
X92,X92,1
X59,X92,7
X920,X920,1
X333,X920,7
X921,X921,1
X981,X921,2
X922,X922,1
X458,X922,8
X923,X923,1
X422,X923,8
X924,X924,1
X287,X924,5
X925,X925,1
X761,X925,4
X926,X926,1
X214,X926,7
X927,X927,1
X319,X927,9
X928,X928,1
X268,X928,1
X929,X929,1
X605,X929,9
X93,X93,1
X540,X93,10
X930,X930,1
X97,X930,5
X931,X931,1
X521,X931,6
X932,X932,1
X853,X932,2
X933,X933,1
X384,X933,2
X934,X934,1
X386,X934,3
X935,X935,1
X184,X935,5
X936,X936,1
X528,X936,10
X937,X937,1
X144,X937,6
X938,X938,1
X40,X938,10
X939,X939,1
X233,X939,6
X94,X94,1
X31,X94,6
X940,X940,1
X250,X940,1
X941,X941,1
X192,X941,1
X942,X942,1
X474,X942,4
X943,X943,1
X198,X943,4
X944,X944,1
X248,X944,7
X945,X945,1
X812,X945,6
X946,X946,1
X215,X946,3
X947,X947,1
X300,X947,1
X948,X948,1
X572,X948,6
X949,X949,1
X327,X949,6
X95,X95,1
X107,X95,6
X950,X950,1
X606,X950,5
X951,X951,1
X4,X951,3
X952,X952,1
X783,X952,6
X953,X953,1
X659,X953,1
X954,X954,1
X146,X954,6
X955,X955,1
X519,X955,10
X956,X956,1
X792,X956,2
X957,X957,1
X893,X957,4
X958,X958,1
X415,X958,7
X959,X959,1
X148,X959,8
X96,X96,1
X610,X96,5
X960,X960,1
X3,X960,7
X961,X961,1
X476,X961,9
X962,X962,1
X568,X962,5
X963,X963,1
X135,X963,6
X964,X964,1
X864,X964,3
X965,X965,1
X599,X965,10
X966,X966,1
X958,X966,1
X967,X967,1
X949,X967,6
X968,X968,1
X105,X968,3
X969,X969,1
X616,X969,5
X97,X97,1
X936,X97,5
X970,X970,1
X964,X970,9
X971,X971,1
X6,X971,1
X972,X972,1
X278,X972,9
X973,X973,1
X246,X973,4
X974,X974,1
X602,X974,7
X975,X975,1
X133,X975,1
X976,X976,1
X289,X976,3
X977,X977,1
X366,X977,9
X978,X978,1
X181,X978,4
X979,X979,1
X826,X979,1
X98,X98,1
X121,X98,2
X980,X980,1
X299,X980,2
X981,X981,1
X40,X981,6
X982,X982,1
X847,X982,10
X983,X983,1
X810,X983,1
X984,X984,1
X489,X984,8
X985,X985,1
X589,X985,5
X986,X986,1
X910,X986,6
X987,X987,1
X854,X987,5
X988,X988,1
X108,X988,3
X989,X989,1
X36,X989,9
X99,X99,1
X455,X99,2
X990,X990,1
X189,X990,3
X991,X991,1
X468,X991,3
X992,X992,1
X495,X992,2
X993,X993,1
X439,X993,5
X994,X994,1
X190,X994,2
X995,X995,1
X529,X995,1
X996,X996,1
X508,X996,6
X997,X997,1
X20,X997,2
X998,X998,1
X537,X998,4
X999,X999,1
X626,X999,7
