0,1,2
X886,X886,1
X899,X886,2
X887,X887,1
X407,X887,9
X888,X888,1
X458,X888,8
X889,X889,1
X244,X889,2
X89,X89,1
X310,X89,5
X890,X890,1
X682,X890,7
X891,X891,1
X253,X891,2
X892,X892,1
X124,X892,2
X893,X893,1
X891,X893,8
X894,X894,1
X93,X894,10
X895,X895,1
X697,X895,7
X896,X896,1
X768,X896,2
X897,X897,1
X70,X897,3
X898,X898,1
X759,X898,1
X899,X899,1
X980,X899,1
X9,X9,1
X194,X9,7
X90,X90,1
X651,X90,7
X900,X900,1
X104,X900,4
X901,X901,1
X226,X901,3
X902,X902,1
X329,X902,1
X903,X903,1
X276,X903,1
X904,X904,1
X18,X904,1
X905,X905,1
X883,X905,2
X906,X906,1
X123,X906,6
X907,X907,1
X313,X907,1
X908,X908,1
X271,X908,1
X909,X909,1
X455,X909,2
X91,X91,1
X597,X91,4
X910,X910,1
X129,X910,8
X911,X911,1
X992,X911,8
X912,X912,1
X934,X912,6
X913,X913,1
X661,X913,4
X914,X914,1
X267,X914,9
X915,X915,1
X131,X915,2
X916,X916,1
X553,X916,1
X917,X917,1
X867,X917,2
X918,X918,1
X942,X918,10
X919,X919,1
X637,X919,5
X92,X92,1
X354,X92,3
X920,X920,1
X829,X920,2
X921,X921,1
X805,X921,6
X922,X922,1
X792,X922,9
X923,X923,1
X165,X923,2
X924,X924,1
X812,X924,4
X925,X925,1
X953,X925,1
X926,X926,1
X636,X926,1
X927,X927,1
X995,X927,9
X928,X928,1
X526,X928,7
X929,X929,1
X794,X929,1
X93,X93,1
X876,X93,7
X930,X930,1
X722,X930,5
X931,X931,1
X578,X931,2
X932,X932,1
X875,X932,5
X933,X933,1
X419,X933,1
X934,X934,1
X67,X934,2
X935,X935,1
X377,X935,4
X936,X936,1
X696,X936,1
X937,X937,1
X983,X937,9
X938,X938,1
X481,X938,6
X939,X939,1
X948,X939,1
X94,X94,1
X374,X94,10
X940,X940,1
X115,X940,8
X941,X941,1
X653,X941,10
X942,X942,1
X29,X942,5
X943,X943,1
X990,X943,9
X944,X944,1
X862,X944,3
X945,X945,1
X913,X945,10
X946,X946,1
X961,X946,1
X947,X947,1
X176,X947,5
X948,X948,1
X245,X948,10
X949,X949,1
X770,X949,2
X95,X95,1
X86,X95,10
X950,X950,1
X763,X950,6
X951,X951,1
X255,X951,3
X952,X952,1
X528,X952,6
X953,X953,1
X567,X953,5
X954,X954,1
X677,X954,1
X955,X955,1
X723,X955,9
X956,X956,1
X186,X956,3
X957,X957,1
X804,X957,3
X958,X958,1
X334,X958,8
X959,X959,1
X905,X959,10
X96,X96,1
X953,X96,4
X960,X960,1
X884,X960,6
X961,X961,1
X813,X961,2
X962,X962,1
X854,X962,3
X963,X963,1
X268,X963,8
X964,X964,1
X407,X964,5
X965,X965,1
X646,X965,10
X966,X966,1
X820,X966,3
X967,X967,1
X676,X967,4
X968,X968,1
X305,X968,3
X969,X969,1
X971,X969,4
X97,X97,1
X203,X97,4
X970,X970,1
X912,X970,1
X971,X971,1
X476,X971,3
X972,X972,1
X880,X972,9
X973,X973,1
X204,X973,3
X974,X974,1
X320,X974,5
X975,X975,1
X941,X975,2
X976,X976,1
X815,X976,1
X977,X977,1
X460,X977,8
X978,X978,1
X426,X978,3
X979,X979,1
X314,X979,7
X98,X98,1
X809,X98,8
X980,X980,1
X593,X980,4
X981,X981,1
X489,X981,7
X982,X982,1
X718,X982,1
X983,X983,1
X678,X983,3
X984,X984,1
X282,X984,5
X985,X985,1
X546,X985,1
X986,X986,1
X690,X986,6
X987,X987,1
X528,X987,2
X988,X988,1
X853,X988,2
X989,X989,1
X602,X989,9
X99,X99,1
X331,X99,6
X990,X990,1
X575,X990,9
X991,X991,1
X258,X991,1
X992,X992,1
X577,X992,10
X993,X993,1
X90,X993,1
X994,X994,1
X506,X994,10
X995,X995,1
X435,X995,1
X996,X996,1
X181,X996,2
X997,X997,1
X767,X997,9
X998,X998,1
X684,X998,1
X999,X999,1
X936,X999,7
