0,1,2
X886,X886,1
X271,X886,8
X887,X887,1
X836,X887,3
X888,X888,1
X754,X888,3
X889,X889,1
X508,X889,8
X89,X89,1
X844,X89,6
X890,X890,1
X148,X890,1
X891,X891,1
X460,X891,4
X892,X892,1
X16,X892,10
X893,X893,1
X19,X893,2
X894,X894,1
X858,X894,1
X895,X895,1
X736,X895,6
X896,X896,1
X27,X896,2
X897,X897,1
X966,X897,2
X898,X898,1
X424,X898,3
X899,X899,1
X56,X899,1
X9,X9,1
X684,X9,1
X90,X90,1
X6,X90,2
X900,X900,1
X211,X900,1
X901,X901,1
X625,X901,8
X902,X902,1
X55,X902,2
X903,X903,1
X361,X903,4
X904,X904,1
X675,X904,3
X905,X905,1
X730,X905,6
X906,X906,1
X996,X906,4
X907,X907,1
X487,X907,4
X908,X908,1
X962,X908,7
X909,X909,1
X593,X909,1
X91,X91,1
X476,X91,1
X910,X910,1
X48,X910,1
X911,X911,1
X219,X911,3
X912,X912,1
X463,X912,9
X913,X913,1
X816,X913,8
X914,X914,1
X757,X914,7
X915,X915,1
X788,X915,3
X916,X916,1
X385,X916,4
X917,X917,1
X628,X917,3
X918,X918,1
X348,X918,3
X919,X919,1
X181,X919,1
X92,X92,1
X768,X92,1
X920,X920,1
X473,X920,7
X921,X921,1
X936,X921,8
X922,X922,1
X292,X922,4
X923,X923,1
X626,X923,1
X924,X924,1
X758,X924,5
X925,X925,1
X420,X925,6
X926,X926,1
X642,X926,2
X927,X927,1
X694,X927,2
X928,X928,1
X351,X928,8
X929,X929,1
X271,X929,4
X93,X93,1
X121,X93,10
X930,X930,1
X237,X930,3
X931,X931,1
X91,X931,1
X932,X932,1
X561,X932,3
X933,X933,1
X987,X933,2
X934,X934,1
X197,X934,1
X935,X935,1
X533,X935,1
X936,X936,1
X962,X936,5
X937,X937,1
X180,X937,2
X938,X938,1
X592,X938,4
X939,X939,1
X582,X939,1
X94,X94,1
X819,X94,5
X940,X940,1
X708,X940,7
X941,X941,1
X741,X941,9
X942,X942,1
X236,X942,4
X943,X943,1
X860,X943,7
X944,X944,1
X301,X944,5
X945,X945,1
X881,X945,4
X946,X946,1
X926,X946,4
X947,X947,1
X223,X947,6
X948,X948,1
X302,X948,3
X949,X949,1
X674,X949,5
X95,X95,1
X259,X95,3
X950,X950,1
X558,X950,3
X951,X951,1
X153,X951,8
X952,X952,1
X570,X952,3
X953,X953,1
X499,X953,4
X954,X954,1
X111,X954,8
X955,X955,1
X966,X955,1
X956,X956,1
X81,X956,2
X957,X957,1
X369,X957,4
X958,X958,1
X421,X958,6
X959,X959,1
X263,X959,5
X96,X96,1
X168,X96,4
X960,X960,1
X618,X960,2
X961,X961,1
X589,X961,3
X962,X962,1
X355,X962,5
X963,X963,1
X473,X963,1
X964,X964,1
X268,X964,5
X965,X965,1
X698,X965,7
X966,X966,1
X548,X966,10
X967,X967,1
X759,X967,9
X968,X968,1
X84,X968,3
X969,X969,1
X250,X969,5
X97,X97,1
X7,X97,10
X970,X970,1
X968,X970,6
X971,X971,1
X544,X971,7
X972,X972,1
X138,X972,3
X973,X973,1
X492,X973,9
X974,X974,1
X460,X974,3
X975,X975,1
X311,X975,10
X976,X976,1
X980,X976,2
X977,X977,1
X215,X977,6
X978,X978,1
X866,X978,1
X979,X979,1
X584,X979,1
X98,X98,1
X952,X98,4
X980,X980,1
X629,X980,6
X981,X981,1
X564,X981,4
X982,X982,1
X595,X982,2
X983,X983,1
X758,X983,1
X984,X984,1
X872,X984,3
X985,X985,1
X262,X985,2
X986,X986,1
X529,X986,4
X987,X987,1
X407,X987,2
X988,X988,1
X513,X988,1
X989,X989,1
X578,X989,2
X99,X99,1
X70,X99,7
X990,X990,1
X627,X990,4
X991,X991,1
X164,X991,6
X992,X992,1
X479,X992,3
X993,X993,1
X74,X993,4
X994,X994,1
X61,X994,3
X995,X995,1
X770,X995,9
X996,X996,1
X929,X996,8
X997,X997,1
X791,X997,2
X998,X998,1
X904,X998,10
X999,X999,1
X31,X999,2
