0,1,2
X886,X886,1
X218,X886,3
X887,X887,1
X753,X887,4
X888,X888,1
X657,X888,1
X889,X889,1
X811,X889,4
X89,X89,1
X112,X89,4
X890,X890,1
X486,X890,4
X891,X891,1
X805,X891,6
X892,X892,1
X351,X892,4
X893,X893,1
X18,X893,2
X894,X894,1
X202,X894,2
X895,X895,1
X597,X895,3
X896,X896,1
X52,X896,7
X897,X897,1
X959,X897,6
X898,X898,1
X330,X898,10
X899,X899,1
X155,X899,2
X9,X9,1
X782,X9,1
X90,X90,1
X846,X90,9
X900,X900,1
X158,X900,9
X901,X901,1
X986,X901,10
X902,X902,1
X908,X902,1
X903,X903,1
X10,X903,1
X904,X904,1
X353,X904,10
X905,X905,1
X92,X905,4
X906,X906,1
X962,X906,8
X907,X907,1
X930,X907,8
X908,X908,1
X886,X908,10
X909,X909,1
X589,X909,5
X91,X91,1
X390,X91,3
X910,X910,1
X725,X910,1
X911,X911,1
X807,X911,4
X912,X912,1
X187,X912,3
X913,X913,1
X390,X913,1
X914,X914,1
X48,X914,4
X915,X915,1
X408,X915,4
X916,X916,1
X265,X916,5
X917,X917,1
X709,X917,7
X918,X918,1
X781,X918,4
X919,X919,1
X922,X919,8
X92,X92,1
X669,X92,4
X920,X920,1
X254,X920,4
X921,X921,1
X628,X921,7
X922,X922,1
X6,X922,1
X923,X923,1
X309,X923,9
X924,X924,1
X429,X924,3
X925,X925,1
X86,X925,4
X926,X926,1
X311,X926,4
X927,X927,1
X879,X927,6
X928,X928,1
X766,X928,4
X929,X929,1
X108,X929,3
X93,X93,1
X42,X93,1
X930,X930,1
X857,X930,1
X931,X931,1
X1,X931,2
X932,X932,1
X665,X932,1
X933,X933,1
X973,X933,1
X934,X934,1
X660,X934,3
X935,X935,1
X323,X935,7
X936,X936,1
X971,X936,4
X937,X937,1
X175,X937,1
X938,X938,1
X455,X938,6
X939,X939,1
X17,X939,1
X94,X94,1
X594,X94,4
X940,X940,1
X145,X940,10
X941,X941,1
X744,X941,3
X942,X942,1
X939,X942,9
X943,X943,1
X556,X943,3
X944,X944,1
X691,X944,4
X945,X945,1
X284,X945,8
X946,X946,1
X91,X946,4
X947,X947,1
X517,X947,8
X948,X948,1
X958,X948,3
X949,X949,1
X513,X949,10
X95,X95,1
X828,X95,8
X950,X950,1
X477,X950,4
X951,X951,1
X88,X951,1
X952,X952,1
X358,X952,10
X953,X953,1
X457,X953,10
X954,X954,1
X839,X954,4
X955,X955,1
X691,X955,2
X956,X956,1
X372,X956,6
X957,X957,1
X669,X957,1
X958,X958,1
X302,X958,7
X959,X959,1
X569,X959,10
X96,X96,1
X487,X96,7
X960,X960,1
X536,X960,5
X961,X961,1
X792,X961,8
X962,X962,1
X790,X962,4
X963,X963,1
X418,X963,8
X964,X964,1
X205,X964,1
X965,X965,1
X450,X965,2
X966,X966,1
X775,X966,4
X967,X967,1
X484,X967,1
X968,X968,1
X697,X968,3
X969,X969,1
X27,X969,3
X97,X97,1
X67,X97,7
X970,X970,1
X902,X970,7
X971,X971,1
X84,X971,4
X972,X972,1
X807,X972,3
X973,X973,1
X712,X973,3
X974,X974,1
X407,X974,4
X975,X975,1
X366,X975,3
X976,X976,1
X416,X976,2
X977,X977,1
X541,X977,2
X978,X978,1
X520,X978,10
X979,X979,1
X775,X979,2
X98,X98,1
X590,X98,10
X980,X980,1
X225,X980,7
X981,X981,1
X273,X981,9
X982,X982,1
X273,X982,8
X983,X983,1
X442,X983,8
X984,X984,1
X71,X984,1
X985,X985,1
X98,X985,1
X986,X986,1
X516,X986,1
X987,X987,1
X642,X987,2
X988,X988,1
X684,X988,7
X989,X989,1
X11,X989,1
X99,X99,1
X653,X99,4
X990,X990,1
X822,X990,8
X991,X991,1
X435,X991,2
X992,X992,1
X510,X992,7
X993,X993,1
X452,X993,2
X994,X994,1
X137,X994,1
X995,X995,1
X308,X995,1
X996,X996,1
X168,X996,9
X997,X997,1
X543,X997,2
X998,X998,1
X398,X998,6
X999,X999,1
X880,X999,3
