0,1,2
X886,X886,1
X651,X886,10
X887,X887,1
X809,X887,10
X888,X888,1
X567,X888,8
X889,X889,1
X21,X889,1
X89,X89,1
X439,X89,2
X890,X890,1
X896,X890,3
X891,X891,1
X8,X891,2
X892,X892,1
X594,X892,5
X893,X893,1
X433,X893,2
X894,X894,1
X139,X894,2
X895,X895,1
X78,X895,1
X896,X896,1
X229,X896,10
X897,X897,1
X744,X897,9
X898,X898,1
X181,X898,7
X899,X899,1
X244,X899,1
X9,X9,1
X507,X9,6
X90,X90,1
X304,X90,4
X900,X900,1
X92,X900,1
X901,X901,1
X262,X901,7
X902,X902,1
X726,X902,1
X903,X903,1
X352,X903,2
X904,X904,1
X325,X904,1
X905,X905,1
X388,X905,3
X906,X906,1
X866,X906,3
X907,X907,1
X923,X907,8
X908,X908,1
X165,X908,10
X909,X909,1
X476,X909,1
X91,X91,1
X584,X91,4
X910,X910,1
X569,X910,5
X911,X911,1
X626,X911,7
X912,X912,1
X410,X912,4
X913,X913,1
X884,X913,4
X914,X914,1
X373,X914,2
X915,X915,1
X742,X915,3
X916,X916,1
X784,X916,3
X917,X917,1
X599,X917,2
X918,X918,1
X152,X918,4
X919,X919,1
X799,X919,5
X92,X92,1
X775,X92,10
X920,X920,1
X75,X920,6
X921,X921,1
X887,X921,2
X922,X922,1
X203,X922,10
X923,X923,1
X925,X923,2
X924,X924,1
X372,X924,6
X925,X925,1
X442,X925,2
X926,X926,1
X310,X926,6
X927,X927,1
X35,X927,5
X928,X928,1
X446,X928,2
X929,X929,1
X97,X929,4
X93,X93,1
X430,X93,2
X930,X930,1
X415,X930,8
X931,X931,1
X908,X931,3
X932,X932,1
X552,X932,2
X933,X933,1
X194,X933,3
X934,X934,1
X363,X934,4
X935,X935,1
X418,X935,1
X936,X936,1
X147,X936,5
X937,X937,1
X288,X937,6
X938,X938,1
X83,X938,6
X939,X939,1
X217,X939,8
X94,X94,1
X541,X94,10
X940,X940,1
X367,X940,1
X941,X941,1
X172,X941,10
X942,X942,1
X924,X942,2
X943,X943,1
X19,X943,7
X944,X944,1
X715,X944,3
X945,X945,1
X119,X945,1
X946,X946,1
X425,X946,1
X947,X947,1
X602,X947,8
X948,X948,1
X560,X948,7
X949,X949,1
X283,X949,1
X95,X95,1
X561,X95,9
X950,X950,1
X486,X950,6
X951,X951,1
X718,X951,4
X952,X952,1
X314,X952,2
X953,X953,1
X717,X953,6
X954,X954,1
X760,X954,2
X955,X955,1
X714,X955,2
X956,X956,1
X528,X956,2
X957,X957,1
X615,X957,1
X958,X958,1
X48,X958,5
X959,X959,1
X696,X959,3
X96,X96,1
X950,X96,2
X960,X960,1
X506,X960,7
X961,X961,1
X332,X961,2
X962,X962,1
X896,X962,1
X963,X963,1
X993,X963,1
X964,X964,1
X811,X964,5
X965,X965,1
X847,X965,1
X966,X966,1
X556,X966,4
X967,X967,1
X619,X967,3
X968,X968,1
X286,X968,7
X969,X969,1
X648,X969,4
X97,X97,1
X411,X97,1
X970,X970,1
X674,X970,1
X971,X971,1
X884,X971,1
X972,X972,1
X818,X972,6
X973,X973,1
X429,X973,3
X974,X974,1
X903,X974,5
X975,X975,1
X32,X975,8
X976,X976,1
X825,X976,5
X977,X977,1
X331,X977,1
X978,X978,1
X771,X978,1
X979,X979,1
X553,X979,4
X98,X98,1
X213,X98,6
X980,X980,1
X397,X980,8
X981,X981,1
X544,X981,8
X982,X982,1
X822,X982,3
X983,X983,1
X355,X983,2
X984,X984,1
X646,X984,9
X985,X985,1
X88,X985,2
X986,X986,1
X844,X986,9
X987,X987,1
X258,X987,2
X988,X988,1
X936,X988,5
X989,X989,1
X920,X989,1
X99,X99,1
X263,X99,8
X990,X990,1
X716,X990,5
X991,X991,1
X539,X991,4
X992,X992,1
X223,X992,7
X993,X993,1
X938,X993,6
X994,X994,1
X759,X994,6
X995,X995,1
X602,X995,1
X996,X996,1
X324,X996,1
X997,X997,1
X989,X997,4
X998,X998,1
X563,X998,10
X999,X999,1
X308,X999,4
