0,1,2
X886,X886,1
X778,X886,6
X887,X887,1
X710,X887,3
X888,X888,1
X429,X888,3
X889,X889,1
X64,X889,3
X89,X89,1
X607,X89,9
X890,X890,1
X544,X890,3
X891,X891,1
X87,X891,7
X892,X892,1
X827,X892,7
X893,X893,1
X818,X893,10
X894,X894,1
X642,X894,3
X895,X895,1
X857,X895,8
X896,X896,1
X119,X896,5
X897,X897,1
X667,X897,8
X898,X898,1
X241,X898,2
X899,X899,1
X43,X899,2
X9,X9,1
X596,X9,7
X90,X90,1
X94,X90,5
X900,X900,1
X695,X900,2
X901,X901,1
X436,X901,9
X902,X902,1
X639,X902,5
X903,X903,1
X469,X903,1
X904,X904,1
X519,X904,3
X905,X905,1
X646,X905,1
X906,X906,1
X885,X906,8
X907,X907,1
X333,X907,9
X908,X908,1
X803,X908,5
X909,X909,1
X678,X909,3
X91,X91,1
X158,X91,6
X910,X910,1
X274,X910,1
X911,X911,1
X966,X911,1
X912,X912,1
X424,X912,4
X913,X913,1
X696,X913,1
X914,X914,1
X904,X914,10
X915,X915,1
X73,X915,1
X916,X916,1
X968,X916,3
X917,X917,1
X780,X917,1
X918,X918,1
X323,X918,2
X919,X919,1
X123,X919,2
X92,X92,1
X760,X92,9
X920,X920,1
X877,X920,3
X921,X921,1
X23,X921,4
X922,X922,1
X117,X922,6
X923,X923,1
X389,X923,5
X924,X924,1
X96,X924,5
X925,X925,1
X922,X925,2
X926,X926,1
X188,X926,5
X927,X927,1
X904,X927,9
X928,X928,1
X661,X928,7
X929,X929,1
X499,X929,4
X93,X93,1
X919,X93,4
X930,X930,1
X470,X930,3
X931,X931,1
X633,X931,1
X932,X932,1
X961,X932,4
X933,X933,1
X856,X933,8
X934,X934,1
X794,X934,3
X935,X935,1
X772,X935,2
X936,X936,1
X845,X936,5
X937,X937,1
X586,X937,10
X938,X938,1
X5,X938,3
X939,X939,1
X266,X939,3
X94,X94,1
X888,X94,3
X940,X940,1
X222,X940,6
X941,X941,1
X967,X941,6
X942,X942,1
X887,X942,7
X943,X943,1
X164,X943,6
X944,X944,1
X610,X944,5
X945,X945,1
X306,X945,2
X946,X946,1
X872,X946,9
X947,X947,1
X905,X947,1
X948,X948,1
X149,X948,5
X949,X949,1
X964,X949,1
X95,X95,1
X393,X95,10
X950,X950,1
X953,X950,3
X951,X951,1
X270,X951,4
X952,X952,1
X77,X952,4
X953,X953,1
X742,X953,8
X954,X954,1
X857,X954,4
X955,X955,1
X10,X955,5
X956,X956,1
X534,X956,10
X957,X957,1
X320,X957,6
X958,X958,1
X751,X958,2
X959,X959,1
X754,X959,3
X96,X96,1
X923,X96,7
X960,X960,1
X161,X960,3
X961,X961,1
X720,X961,7
X962,X962,1
X667,X962,3
X963,X963,1
X742,X963,6
X964,X964,1
X954,X964,5
X965,X965,1
X90,X965,9
X966,X966,1
X366,X966,3
X967,X967,1
X748,X967,6
X968,X968,1
X748,X968,3
X969,X969,1
X978,X969,7
X97,X97,1
X251,X97,2
X970,X970,1
X902,X970,6
X971,X971,1
X627,X971,3
X972,X972,1
X596,X972,4
X973,X973,1
X127,X973,4
X974,X974,1
X179,X974,7
X975,X975,1
X761,X975,8
X976,X976,1
X796,X976,2
X977,X977,1
X536,X977,8
X978,X978,1
X248,X978,9
X979,X979,1
X199,X979,10
X98,X98,1
X884,X98,5
X980,X980,1
X566,X980,2
X981,X981,1
X168,X981,8
X982,X982,1
X250,X982,3
X983,X983,1
X26,X983,2
X984,X984,1
X614,X984,3
X985,X985,1
X617,X985,8
X986,X986,1
X427,X986,7
X987,X987,1
X519,X987,2
X988,X988,1
X590,X988,5
X989,X989,1
X485,X989,2
X99,X99,1
X299,X99,1
X990,X990,1
X701,X990,3
X991,X991,1
X990,X991,2
X992,X992,1
X214,X992,4
X993,X993,1
X789,X993,1
X994,X994,1
X689,X994,5
X995,X995,1
X993,X995,3
X996,X996,1
X152,X996,2
X997,X997,1
X150,X997,4
X998,X998,1
X225,X998,10
X999,X999,1
X47,X999,7
