0,1,2
X886,X886,1
X360,X886,5
X887,X887,1
X591,X887,4
X888,X888,1
X592,X888,8
X889,X889,1
X815,X889,6
X89,X89,1
X609,X89,2
X890,X890,1
X157,X890,7
X891,X891,1
X765,X891,1
X892,X892,1
X584,X892,4
X893,X893,1
X967,X893,1
X894,X894,1
X602,X894,2
X895,X895,1
X166,X895,2
X896,X896,1
X890,X896,3
X897,X897,1
X275,X897,9
X898,X898,1
X72,X898,2
X899,X899,1
X54,X899,5
X9,X9,1
X767,X9,4
X90,X90,1
X894,X90,9
X900,X900,1
X952,X900,1
X901,X901,1
X762,X901,3
X902,X902,1
X809,X902,10
X903,X903,1
X767,X903,2
X904,X904,1
X910,X904,2
X905,X905,1
X80,X905,3
X906,X906,1
X347,X906,1
X907,X907,1
X995,X907,2
X908,X908,1
X803,X908,1
X909,X909,1
X724,X909,1
X91,X91,1
X721,X91,1
X910,X910,1
X840,X910,8
X911,X911,1
X216,X911,10
X912,X912,1
X984,X912,3
X913,X913,1
X915,X913,5
X914,X914,1
X31,X914,1
X915,X915,1
X156,X915,2
X916,X916,1
X795,X916,1
X917,X917,1
X150,X917,8
X918,X918,1
X76,X918,10
X919,X919,1
X847,X919,4
X92,X92,1
X270,X92,4
X920,X920,1
X725,X920,1
X921,X921,1
X844,X921,2
X922,X922,1
X82,X922,7
X923,X923,1
X899,X923,8
X924,X924,1
X622,X924,7
X925,X925,1
X1000,X925,3
X926,X926,1
X406,X926,1
X927,X927,1
X45,X927,6
X928,X928,1
X477,X928,2
X929,X929,1
X443,X929,3
X93,X93,1
X593,X93,5
X930,X930,1
X784,X930,4
X931,X931,1
X739,X931,5
X932,X932,1
X495,X932,9
X933,X933,1
X364,X933,2
X934,X934,1
X415,X934,3
X935,X935,1
X320,X935,5
X936,X936,1
X789,X936,9
X937,X937,1
X933,X937,8
X938,X938,1
X628,X938,9
X939,X939,1
X419,X939,5
X94,X94,1
X347,X94,2
X940,X940,1
X523,X940,6
X941,X941,1
X118,X941,2
X942,X942,1
X613,X942,7
X943,X943,1
X785,X943,3
X944,X944,1
X813,X944,3
X945,X945,1
X176,X945,7
X946,X946,1
X315,X946,1
X947,X947,1
X656,X947,1
X948,X948,1
X541,X948,5
X949,X949,1
X976,X949,9
X95,X95,1
X342,X95,1
X950,X950,1
X412,X950,3
X951,X951,1
X57,X951,10
X952,X952,1
X457,X952,5
X953,X953,1
X333,X953,3
X954,X954,1
X386,X954,1
X955,X955,1
X539,X955,5
X956,X956,1
X954,X956,4
X957,X957,1
X923,X957,1
X958,X958,1
X97,X958,5
X959,X959,1
X968,X959,5
X96,X96,1
X856,X96,1
X960,X960,1
X244,X960,2
X961,X961,1
X997,X961,3
X962,X962,1
X628,X962,1
X963,X963,1
X229,X963,2
X964,X964,1
X399,X964,9
X965,X965,1
X670,X965,3
X966,X966,1
X971,X966,6
X967,X967,1
X617,X967,4
X968,X968,1
X623,X968,7
X969,X969,1
X6,X969,8
X97,X97,1
X229,X97,3
X970,X970,1
X920,X970,3
X971,X971,1
X956,X971,5
X972,X972,1
X20,X972,4
X973,X973,1
X460,X973,5
X974,X974,1
X938,X974,9
X975,X975,1
X8,X975,9
X976,X976,1
X354,X976,1
X977,X977,1
X334,X977,3
X978,X978,1
X391,X978,1
X979,X979,1
X428,X979,3
X98,X98,1
X421,X98,8
X980,X980,1
X850,X980,3
X981,X981,1
X520,X981,7
X982,X982,1
X492,X982,7
X983,X983,1
X722,X983,2
X984,X984,1
X38,X984,2
X985,X985,1
X918,X985,10
X986,X986,1
X279,X986,4
X987,X987,1
X921,X987,1
X988,X988,1
X426,X988,1
X989,X989,1
X34,X989,3
X99,X99,1
X183,X99,1
X990,X990,1
X126,X990,8
X991,X991,1
X824,X991,8
X992,X992,1
X611,X992,5
X993,X993,1
X640,X993,10
X994,X994,1
X782,X994,2
X995,X995,1
X381,X995,4
X996,X996,1
X106,X996,5
X997,X997,1
X776,X997,1
X998,X998,1
X78,X998,2
X999,X999,1
X783,X999,1
