0,1,2
X619,X885,1
X886,X886,1
X645,X886,6
X887,X887,1
X927,X887,9
X888,X888,1
X532,X888,4
X889,X889,1
X461,X889,5
X89,X89,1
X779,X89,8
X890,X890,1
X569,X890,9
X891,X891,1
X147,X891,3
X892,X892,1
X60,X892,1
X893,X893,1
X203,X893,7
X894,X894,1
X361,X894,7
X895,X895,1
X73,X895,4
X896,X896,1
X322,X896,2
X897,X897,1
X81,X897,3
X898,X898,1
X989,X898,1
X899,X899,1
X476,X899,8
X9,X9,1
X314,X9,8
X90,X90,1
X130,X90,1
X900,X900,1
X762,X900,4
X901,X901,1
X366,X901,3
X902,X902,1
X695,X902,1
X903,X903,1
X840,X903,2
X904,X904,1
X719,X904,9
X905,X905,1
X952,X905,5
X906,X906,1
X631,X906,8
X907,X907,1
X766,X907,2
X908,X908,1
X375,X908,7
X909,X909,1
X539,X909,3
X91,X91,1
X3,X91,8
X910,X910,1
X545,X910,2
X911,X911,1
X329,X911,6
X912,X912,1
X805,X912,4
X913,X913,1
X691,X913,3
X914,X914,1
X696,X914,2
X915,X915,1
X5,X915,1
X916,X916,1
X636,X916,1
X917,X917,1
X135,X917,2
X918,X918,1
X875,X918,3
X919,X919,1
X199,X919,7
X92,X92,1
X248,X92,8
X920,X920,1
X972,X920,5
X921,X921,1
X455,X921,10
X922,X922,1
X458,X922,6
X923,X923,1
X7,X923,2
X924,X924,1
X571,X924,3
X925,X925,1
X675,X925,4
X926,X926,1
X158,X926,8
X927,X927,1
X997,X927,3
X928,X928,1
X853,X928,1
X929,X929,1
X242,X929,7
X93,X93,1
X948,X93,9
X930,X930,1
X65,X930,2
X931,X931,1
X274,X931,1
X932,X932,1
X723,X932,8
X933,X933,1
X525,X933,10
X934,X934,1
X281,X934,3
X935,X935,1
X971,X935,5
X936,X936,1
X733,X936,5
X937,X937,1
X103,X937,3
X938,X938,1
X854,X938,3
X939,X939,1
X486,X939,7
X94,X94,1
X615,X94,5
X940,X940,1
X157,X940,3
X941,X941,1
X557,X941,1
X942,X942,1
X419,X942,5
X943,X943,1
X872,X943,7
X944,X944,1
X698,X944,3
X945,X945,1
X278,X945,3
X946,X946,1
X364,X946,10
X947,X947,1
X349,X947,3
X948,X948,1
X356,X948,6
X949,X949,1
X920,X949,6
X95,X95,1
X606,X95,1
X950,X950,1
X629,X950,8
X951,X951,1
X565,X951,8
X952,X952,1
X166,X952,4
X953,X953,1
X707,X953,5
X954,X954,1
X542,X954,5
X955,X955,1
X73,X955,3
X956,X956,1
X333,X956,8
X957,X957,1
X894,X957,2
X958,X958,1
X702,X958,1
X959,X959,1
X177,X959,3
X96,X96,1
X650,X96,9
X960,X960,1
X59,X960,2
X961,X961,1
X730,X961,3
X962,X962,1
X946,X962,3
X963,X963,1
X707,X963,4
X964,X964,1
X242,X964,6
X965,X965,1
X868,X965,5
X966,X966,1
X591,X966,5
X967,X967,1
X841,X967,6
X968,X968,1
X644,X968,2
X969,X969,1
X801,X969,3
X97,X97,1
X899,X97,3
X970,X970,1
X612,X970,4
X971,X971,1
X588,X971,10
X972,X972,1
X592,X972,8
X973,X973,1
X521,X973,7
X974,X974,1
X764,X974,1
X975,X975,1
X38,X975,1
X976,X976,1
X983,X976,4
X977,X977,1
X509,X977,3
X978,X978,1
X925,X978,6
X979,X979,1
X76,X979,8
X98,X98,1
X602,X98,1
X980,X980,1
X350,X980,5
X981,X981,1
X760,X981,2
X982,X982,1
X78,X982,9
X983,X983,1
X900,X983,3
X984,X984,1
X930,X984,4
X985,X985,1
X371,X985,6
X986,X986,1
X781,X986,7
X987,X987,1
X530,X987,3
X988,X988,1
X310,X988,1
X989,X989,1
X777,X989,7
X99,X99,1
X269,X99,4
X990,X990,1
X785,X990,1
X991,X991,1
X239,X991,4
X992,X992,1
X45,X992,4
X993,X993,1
X472,X993,8
X994,X994,1
X592,X994,7
X995,X995,1
X155,X995,3
X996,X996,1
X430,X996,10
X997,X997,1
X319,X997,3
X998,X998,1
X538,X998,4
X999,X999,1
X335,X999,1
