0,1,2
X886,X886,1
X792,X886,10
X887,X887,1
X755,X887,4
X888,X888,1
X354,X888,6
X889,X889,1
X976,X889,5
X89,X89,1
X740,X89,10
X890,X890,1
X981,X890,8
X891,X891,1
X643,X891,8
X892,X892,1
X14,X892,9
X893,X893,1
X138,X893,2
X894,X894,1
X347,X894,4
X895,X895,1
X434,X895,5
X896,X896,1
X663,X896,1
X897,X897,1
X579,X897,7
X898,X898,1
X572,X898,7
X899,X899,1
X208,X899,1
X9,X9,1
X698,X9,9
X90,X90,1
X392,X90,4
X900,X900,1
X550,X900,3
X901,X901,1
X665,X901,4
X902,X902,1
X363,X902,1
X903,X903,1
X311,X903,8
X904,X904,1
X925,X904,4
X905,X905,1
X397,X905,3
X906,X906,1
X876,X906,3
X907,X907,1
X58,X907,9
X908,X908,1
X721,X908,6
X909,X909,1
X97,X909,4
X91,X91,1
X191,X91,7
X910,X910,1
X232,X910,7
X911,X911,1
X883,X911,7
X912,X912,1
X509,X912,6
X913,X913,1
X483,X913,5
X914,X914,1
X781,X914,3
X915,X915,1
X942,X915,5
X916,X916,1
X369,X916,7
X917,X917,1
X160,X917,9
X918,X918,1
X327,X918,4
X919,X919,1
X703,X919,6
X92,X92,1
X972,X92,5
X920,X920,1
X249,X920,2
X921,X921,1
X696,X921,4
X922,X922,1
X255,X922,2
X923,X923,1
X304,X923,2
X924,X924,1
X539,X924,2
X925,X925,1
X608,X925,1
X926,X926,1
X432,X926,9
X927,X927,1
X336,X927,10
X928,X928,1
X541,X928,7
X929,X929,1
X557,X929,9
X93,X93,1
X170,X93,4
X930,X930,1
X916,X930,3
X931,X931,1
X53,X931,10
X932,X932,1
X655,X932,8
X933,X933,1
X421,X933,6
X934,X934,1
X999,X934,1
X935,X935,1
X399,X935,8
X936,X936,1
X49,X936,3
X937,X937,1
X29,X937,8
X938,X938,1
X904,X938,5
X939,X939,1
X285,X939,5
X94,X94,1
X815,X94,6
X940,X940,1
X795,X940,10
X941,X941,1
X190,X941,2
X942,X942,1
X417,X942,5
X943,X943,1
X327,X943,2
X944,X944,1
X83,X944,3
X945,X945,1
X544,X945,6
X946,X946,1
X785,X946,9
X947,X947,1
X294,X947,1
X948,X948,1
X258,X948,5
X949,X949,1
X629,X949,6
X95,X95,1
X889,X95,9
X950,X950,1
X993,X950,1
X951,X951,1
X132,X951,5
X952,X952,1
X654,X952,3
X953,X953,1
X672,X953,1
X954,X954,1
X825,X954,9
X955,X955,1
X399,X955,7
X956,X956,1
X176,X956,3
X957,X957,1
X969,X957,3
X958,X958,1
X157,X958,2
X959,X959,1
X336,X959,7
X96,X96,1
X503,X96,10
X960,X960,1
X535,X960,1
X961,X961,1
X282,X961,4
X962,X962,1
X506,X962,5
X963,X963,1
X819,X963,9
X964,X964,1
X957,X964,10
X965,X965,1
X629,X965,2
X966,X966,1
X30,X966,2
X967,X967,1
X13,X967,3
X968,X968,1
X298,X968,10
X969,X969,1
X205,X969,6
X97,X97,1
X561,X97,4
X970,X970,1
X540,X970,4
X971,X971,1
X121,X971,8
X972,X972,1
X705,X972,9
X973,X973,1
X183,X973,7
X974,X974,1
X53,X974,2
X975,X975,1
X511,X975,3
X976,X976,1
X167,X976,5
X977,X977,1
X585,X977,5
X978,X978,1
X417,X978,3
X979,X979,1
X459,X979,7
X98,X98,1
X902,X98,10
X980,X980,1
X139,X980,5
X981,X981,1
X263,X981,5
X982,X982,1
X931,X982,8
X983,X983,1
X733,X983,9
X984,X984,1
X679,X984,5
X985,X985,1
X405,X985,10
X986,X986,1
X749,X986,6
X987,X987,1
X95,X987,4
X988,X988,1
X215,X988,4
X989,X989,1
X488,X989,5
X99,X99,1
X481,X99,8
X990,X990,1
X866,X990,10
X991,X991,1
X231,X991,6
X992,X992,1
X733,X992,5
X993,X993,1
X287,X993,7
X994,X994,1
X759,X994,10
X995,X995,1
X607,X995,5
X996,X996,1
X841,X996,1
X997,X997,1
X732,X997,1
X998,X998,1
X397,X998,2
X999,X999,1
X282,X999,3
